n,rt_qs,c_qs
1000000,257807,24781785
1000000,257567,23728939
1000000,255190,23663779
1000000,257233,26820440
1000000,254691,24461928
1000000,256695,25305344
1000000,255410,25236081
1000000,255211,24176089
1000000,258331,25108596
1000000,254907,24358237
1000000,259799,24437832
1000000,256045,25217018
1000000,257520,25017559
1000000,260594,25436121
1000000,258918,25530569
1000000,258614,24566575
1000000,261682,24974329
1000000,265921,24509232
1000000,268461,26131066
1000000,257847,24361373
1000000,252824,24824938
1000000,252708,23689897
1000000,252882,24533163
1000000,253669,24761274
1000000,259541,25302323
1000000,254622,25155931
1000000,260790,25352712
1000000,261268,25148170
1000000,258352,25549964
1000000,255049,24504666
1000000,260481,24979193
1000000,245290,24943999
1000000,261022,24923119
1000000,254061,24178038
1000000,254612,23985255
1000000,260781,24799096
1000000,275232,26870487
1000000,254431,25080966
1000000,262215,24528882
1000000,260426,24974720
1000000,259485,24376170
1000000,250257,24340794
1000000,255375,24797095
1000000,256120,24402550
1000000,256458,24437238
1000000,256022,24288326
1000000,255182,24047678
1000000,252845,24007017
1000000,258002,24570492
1000000,252974,25382631
1000000,251600,24031901
1000000,251922,23931104
1000000,260451,24584970
1000000,254483,25526523
1000000,260593,25243653
1000000,253723,24397378
1000000,254163,24712604
1000000,261665,23950845
1000000,251042,23779980
1000000,261594,25688137
1000000,259337,24354218
1000000,253565,24136233
1000000,271923,26192861
1000000,259355,24823219
1000000,255758,25194290
1000000,255465,24662789
1000000,251178,24960141
1000000,250882,24412450
1000000,252660,24636699
1000000,258635,25196740
1000000,257531,24827231
1000000,257427,25788505
1000000,256882,25027622
1000000,252006,24077973
1000000,250524,24231323
1000000,253224,25394324
1000000,256336,24283308
1000000,255617,24598809
1000000,250818,23817168
1000000,276442,27018260
1000000,267147,25430090
1000000,265881,25555809
1000000,256695,24456460
1000000,249661,24471620
1000000,258465,24660195
1000000,253238,24616128
1000000,257264,24307565
1000000,265288,25765585
1000000,258649,24570655
1000000,250628,24609442
1000000,254213,23973951
1000000,251095,23966261
1000000,256490,24548969
1000000,260591,24926270
1000000,257573,25249844
1000000,251636,24054518
1000000,271061,25533017
1000000,254881,24883723
1000000,255457,23703044
1000000,257664,24702133
1000000,250982,24658149
1000000,258590,24728562
1000000,257220,24715787
1000000,257385,25746414
1000000,266436,24968540
1000000,255372,24215718
1000000,254263,24719720
1000000,255861,24015372
1000000,257177,24289406
1000000,256502,24083351
1000000,263546,25508372
1000000,273261,24846691
1000000,254817,25854250
1000000,266152,25254208
1000000,258494,24557927
1000000,255270,25411413
1000000,253182,24384040
1000000,249314,24257785
1000000,251804,24864202
1000000,264018,25344016
1000000,259395,24662855
1000000,253961,23793301
1000000,251967,24729924
1000000,263409,25062980
1000000,252680,24348923
1000000,249913,24552501
1000000,265284,25214207
1000000,261706,24729337
1000000,258048,24404564
1000000,267736,26138749
1000000,260225,24893485
1000000,258544,24524030
1000000,260940,26013907
1000000,258792,24460424
1000000,255621,24417735
1000000,251848,24532538
1000000,259635,25004033
1000000,256472,25536828
1000000,251151,23892469
1000000,251849,23607090
1000000,255201,24414711
1000000,252796,23899162
1000000,253782,24179043
1000000,253864,25259412
1000000,259564,24850555
1000000,258487,24873280
1000000,254339,25471495
1000000,258879,24802283
1000000,258868,24906449
1000000,262296,25373695
1000000,257689,24824410
1000000,256585,25100935
1000000,256028,24906032
1000000,252277,24247566
1000000,254922,23879708
1000000,271446,25516891
1000000,259905,25074004
1000000,265181,25558469
1000000,253132,24434092
1000000,257959,24514600
1000000,257549,25362364
1000000,252611,24702163
1000000,261578,24354092
1000000,255360,24442447
1000000,251843,23995272
1000000,251804,24405134
1000000,270178,26071798
1000000,251809,24607900
1000000,257764,25382221
1000000,248656,24721640
1000000,254856,24109104
1000000,254032,24558496
1000000,253019,24256888
1000000,247688,24296236
1000000,265086,24216616
1000000,254635,25386248
1000000,252060,25057989
1000000,253775,24444283
1000000,252368,25418553
1000000,258422,23940270
1000000,257780,23922268
1000000,256933,24747812
1000000,263337,25487230
1000000,255860,25172938
1000000,248515,24506963
1000000,249648,24734893
1000000,249436,23655285
1000000,258646,24539084
1000000,264863,26041152
1000000,257782,25224279
1000000,250103,24380370
1000000,262080,24961843
1000000,267689,25708586
1000000,254363,24030533
1000000,257837,24146041
1000000,255215,23993682
1000000,252959,24138938
1000000,251999,23844302
1000000,252716,24619361
1000000,255766,26494461
1000000,249372,25068594
1000000,260316,24388741
1000000,281095,26912376
1000000,256450,24897995
1000000,257249,24984496
1000000,275980,25927884
1000000,253859,25127363
1000000,256494,24017470
1000000,261389,25104991
1000000,270041,26158820
1000000,256144,25406674
1000000,253921,25366616
1000000,264400,24580863
1000000,260868,24720454
1000000,255713,24723239
1000000,254799,23891170
1000000,250363,23930865
1000000,263936,24696218
1000000,252038,23987369
1000000,258833,25074108
1000000,256613,24629281
1000000,255758,24248303
1000000,261379,24691104
1000000,272510,27894977
1000000,256472,24382194
1000000,251662,23986786
1000000,254253,25209422
1000000,257508,24500697
1000000,268659,27524234
1000000,260494,24852285
1000000,257929,24833174
1000000,254784,24816290
1000000,260313,24909319
1000000,259604,25447283
1000000,261577,25030794
1000000,264574,25434884
1000000,266100,24333726
1000000,252541,25423519
1000000,254605,24079473
1000000,253792,24236152
1000000,258826,24497132
1000000,267295,24677147
1000000,261817,26179601
1000000,257883,25293435
1000000,259922,24896425
1000000,258740,24763947
1000000,266689,25480954
1000000,255029,24073274
1000000,252514,24575501
1000000,249659,24567583
1000000,262899,25678917
1000000,250739,24871891
1000000,254372,24357840
1000000,249804,23881874
1000000,263084,25588219
1000000,252537,23947372
1000000,252115,23631085
1000000,250991,24219352
1000000,262151,24902033
1000000,254516,24671141
1000000,270445,25596290
1000000,263731,25228485
1000000,263482,25428661
1000000,266039,25575084
1000000,255777,24139352
1000000,254319,25025258
1000000,255513,24754702
1000000,265710,25451455
